DC1 DC2 DC3 DC4 DC5 DC6 DC7 DC8 DC9 DC10 DC11 DC12 DC13 DC14 DC15 DC16 DC17 DC18 DC19 DC20
449 -0.00481910925447504 -0.0532862302049086 -0.0226832771485918 0.0454276114304129 0.0522553748959832 -0.0445708870979924 0.0128853653529354 0.133798796177176 -0.00995890645202365 0.012054507593279 -0.018580161760418 -0.00563053805590223 0.0575477487220269 0.0808265252871725 0.0178114964893393 0.10243768324215 -0.0288300570802182 -0.0393224970534943 -0.0402037963773624 0.0516595671963038
450 -0.00150522556949487 0.0102305180240643 0.00321922290818299 0.0775436372458976 -0.0796588218718171 -0.017300113354256 -0.0282207099292906 -0.0155315319946022 0.0399137042599884 -0.0190933003070926 0.0129333999246341 0.00801933018745087 0.0270657938067921 0.00913340461634336 0.0118081915910038 -0.00616720550733595 -0.0304930957718432 -0.0727575018653769 -0.0165600616037886 -0.0320797122497176
451 -0.00411709737385313 -0.0540679336343501 -0.0233407939227139 0.0313128078534763 0.031166978325339 -0.0125818865138826 -0.00152071920747977 0.0965708783047948 0.0362232940530331 -0.011231875787233 0.00182459683760597 0.00265555195493182 0.0289423432837686 0.00892621623754707 -0.0189525733339444 0.0154374449563131 -0.0619759902524275 -0.0139953122390284 0.0235849480296092 0.0222587111711128
452 0.00200574960762855 0.0100758649932797 -0.000331632769427977 -0.00117213166305765 0.00233764520713542 0.0153828782493504 0.00309812729298312 0.00607481484160502 -0.0265279905364731 0.0157284177010686 0.0219775580587916 0.0683769766597878 -0.0245259911266163 0.0137906935808992 0.00216555043225613 0.0084061531482999 -0.0161753120178648 -0.00271100544888222 -0.00186828477444404 0.0111616918222579
453 -0.00150377271130207 -0.0558351885145527 -0.0253308156462539 -0.0277618629713517 -0.023192641225135 -0.0088591214973611 0.0116852562922001 -0.101226047903501 -0.017178719926206 0.00280441265394245 -0.00431729511213457 -0.000422481514704062 0.0293032040704512 0.0331916362132637 0.0325713480026203 0.037680067656571 -0.0411393857143736 -0.00529489312445497 0.0105531575025003 -0.029196265663213
454 0.000827781329609082 0.0102932247089768 0.00031647105180085 0.0270474728798718 0.0207418682893781 0.0481387238968462 0.0289233616484166 -0.0311034055785367 0.0491355806492367 -0.0972243427780023 0.00907448549297401 0.0107895823262826 -0.0119698396007398 -0.0120091337391728 -0.0294864416109273 0.0624789563768146 0.0363431027282782 0.0167471010459385 0.0154973951703473 -0.0574984582634356
455 0.00205849623319943 0.0100492586799151 -0.000360801528181653 -0.00250543579428973 0.0017497319748102 0.0125226617320792 0.00255270436279685 0.0066913437861073 -0.0295217616295019 0.0186328989347473 0.0526957229132841 -0.0423793984532519 0.0177731659052299 -0.00646885290818648 0.000658959630223925 -0.00207685336938027 -0.011489021264523 -0.00911229958173546 0.00637063554214993 -0.000808721134355019
456 0.00232756915726317 0.00978785989716283 -0.000532860171159772 -0.0106494990742665 -0.00101478160280381 -0.00772399946150469 -0.00122084593882341 0.00681718800433839 0.00285289749195393 0.00336893774590673 -0.00022130394986547 -0.0123250396157841 -0.0490730243431291 0.0277420145554871 0.00852758527730131 -0.00651395812782028 -0.0251484991614214 -0.022787949782686 0.024026928087823 -0.013983343247977
457 0.001091749545835 0.0102770565997155 0.000176718711648365 0.0211470969000556 0.0158613928003533 0.0455236549443481 0.0218655776277549 -0.0202787604423253 0.0206804108835622 -0.0831988812329787 -0.00244683964645079 0.00575080638058503 -0.0156356927992586 5.74136235650946e-05 -0.01707144951195 0.0470649672308275 0.0280741735928777 0.031009894494005 -0.0111086958746274 -0.0198653127975618
458 0.00237524976572839 0.0097106084403503 -0.000560301897610809 -0.0120053143878957 -0.00145228652284009 -0.0117204282347255 -0.00110303059668054 0.00581578952061509 -0.00758159692928843 0.0124459497161394 0.0418870821385147 -0.0423928867452274 0.0651971339138421 -0.0378176166778222 -0.00949633658120556 -0.00892738004779203 0.0137951342917005 -0.00166146917761164 0.00664383957066952 -0.0133007655281956
459 0.00244187630377458 0.00917339966313861 -0.000642768820164579 -0.0166089132746955 -0.0023732919818853 -0.0269326591258383 -0.00245841401136718 0.00106449131296024 0.0376141221277297 -0.00999751869883792 -0.00394066669875209 -0.0107747113462703 -0.00312189551654196 -0.00232804557040388 -0.00651497316471819 0.00660608753165418 0.0238497691423422 0.0234930559981162 -0.0262781233401409 0.0192351338868993
460 0.00203996148428447 0.0100581410279958 -0.00035161136735084 -0.00208643356302469 0.0019464215924911 0.013441053220392 0.00261926137812855 0.00648699382417291 -0.0264004332833522 0.0160426441727525 0.0207614201434863 0.0681684626209115 -0.0214750344738282 0.011860254086345 0.00190724339748344 0.00696327577410536 -0.0161850372564598 -0.00462988714457684 0.000628219362468648 0.007884493707014
461 0.00239550642686649 0.00963602704091173 -0.000581776885468338 -0.0131099330883033 -0.0016588303688907 -0.0149953838170283 -0.00186077832619875 0.00528474143054986 0.0139393070704987 -0.00066526162972125 -0.00211121345935082 -0.0121756140007098 -0.033513763801089 0.0174539229704901 0.00358310721561539 -0.00289611244468194 -0.0107841838440729 -0.0111525410274922 0.0133578832100051 -0.0116228421568185
462 0.00241552155851994 0.00956273190095637 -0.000598396232258031 -0.0139819768512508 -0.00186076717391531 -0.0177427565907443 -0.00204759147772663 0.00451264881986114 0.0187628428201631 -0.00250128723120252 -0.00267308096367726 -0.0119942844788772 -0.0271282003397221 0.0132578940674587 0.00149179789260805 -0.00113100212369296 -0.00414525121624881 -0.00505978731552815 0.00698866199523681 -0.00790661052397075
463 -0.00246103242291415 -0.0556993171325107 -0.0248293424201218 -0.00512926154226712 -0.0088662573491094 0.0151162037339247 -0.00685450857708363 -0.00739292831478003 -0.00810275909068472 0.00297782904995194 0.00319597581156641 -0.000567683947641527 -0.0359757497475137 -0.0301955473347447 -0.00991909087726477 -0.0402336699205659 0.0445510238155826 -0.00308404904195267 -0.0243212332400549 0.00636920690369095
464 0.00172151238442456 0.0101805442949439 -0.000166511234391836 0.00626629465776924 0.00594573028196216 0.0290755144853319 0.00822290256020299 0.000806720691841321 -0.0315881650880548 -0.0558875698666527 -0.0301890216501051 -0.00523154740936412 -0.00836554208632338 0.00830626037916223 0.00277925813785525 0.00701947744195348 -0.00278375482972729 0.0111886258448973 -0.0164504235595482 0.0209963528553853
465 0.0017279445681915 0.0101781731648028 -0.000171685082266613 0.00602301183072819 0.00585029702478314 0.028652465566576 0.0077415038260041 0.000661708079155231 -0.022198917532525 0.0118481104685544 0.0649415351860039 -0.038377127358025 -0.00406247792745631 0.00609381482560679 -0.000613673496939767 0.0155346277199692 -0.00361910244415956 0.0136474048154629 -0.0170919883772903 0.0208106482248573
466 0.00183006862526935 0.0101478596636049 -0.000229184541853881 0.00346089027232234 0.00449913722298623 0.0243253161126988 0.00599135668348052 0.00302442831648219 -0.0265395120138944 0.0148622669662429 0.0610559584400258 -0.039868563820693 0.000823019547062039 0.00371440545363351 0.000662395605387697 0.00951230900550256 -0.00768118621537193 0.00603895563014356 -0.0105663968964889 0.0167856147591361
467 0.000708524957511326 0.0103351866326909 0.000144982696628189 0.0213081224965504 0.0988454596310723 0.025950390772586 -0.254547046732286 -0.0637305609679752 0.013222265542152 -0.00542536020335213 0.0133372951197621 0.00901895707749742 -0.00133085876870482 -0.00953844158899475 0.224576704938128 0.026556917721287 0.112218104995602 0.000453641345088883 0.0907833318552022 0.310224464814385
468 0.00173163125371956 0.0101766106652064 -0.000175427445511453 0.00585415474043383 0.00578085587335204 0.0283885770475994 0.00747355419639693 0.000789011970417819 -0.0192371955934265 0.0095463095094555 0.0322809796025696 0.070601865528349 -0.0413514428435197 0.023331898775122 0.000768981889191404 0.0224589435996171 -0.00874729958001199 0.0166700771244243 -0.0213173712870905 0.0295963430217232
469 -0.00220123632091934 0.0101987717776058 0.00349323449379337 0.0897734476517341 -0.0545360214823917 -0.0537610432088607 0.0115488730145871 -0.0374917584229111 -0.00377214122693538 -0.00506664059765736 0.00126281850634917 -0.00110524341729588 -0.0207835950066013 -0.0718035032313062 0.0224003448917226 0.0281176519939001 -0.0472118660047879 -0.0845188305956857 -0.0822712334202442 0.0554723140440816
470 0.00241178229929494 0.00957847438937727 -0.000595133475168244 -0.0138085999818422 -0.0018217681846749 -0.0171881344653366 -0.00201221044742509 0.00467719849038221 0.0177609038511128 -0.00211674108781984 -0.0025662712039903 -0.0120366717973843 -0.0284413332970472 0.0141193097825848 0.00192400951847877 -0.0015056133664221 -0.00554205233470149 -0.00636968269151713 0.00838844081003866 -0.00879707580499132
471 0.00199909770896758 0.010079134794243 -0.000327764050151337 -0.00099555594079087 0.00241471815803966 0.0157511242117717 0.00319299383181144 0.0059872932134934 -0.0265214164324837 0.0156535147989894 0.0222161459497706 0.068419541004712 -0.0250903161650001 0.0141444635004725 0.00220307785954204 0.00869704872753903 -0.0161414834912535 -0.0023138040911251 -0.00236524366276033 0.0117843727470825
472 0.00237174369050938 0.00970035324930417 -0.000563797126049654 -0.0121910148323693 -0.00143083897405757 -0.0122036313804957 -0.00164077527215785 0.00596045683954805 0.00939400793309036 0.00102524698296238 -0.00145565297716082 -0.0122886389626041 -0.0397101350179879 0.0215414543755999 0.00558252932076489 -0.00446280992904813 -0.0168343550198295 -0.0163642881512342 0.018459163707938 -0.0137311853219713
473 0.0204398935897904 0.00206672284532206 -7.61263035380922e-05 -0.00729748173958321 -0.0522150998352329 0.0805338167941007 -0.0022395538224136 -0.00284467069908377 0.000827220404929305 -0.000160808878857317 1.08519984364257e-05 -3.84390132364344e-06 -0.000101826628832808 -0.000570184047081811 0.000375040548806266 0.000217050164771762 0.000105383277628673 9.64336212811584e-05 1.59911617422792e-06 8.19585070532813e-07
474 0.00244396254190027 0.00941032616031071 -0.000622797416223191 -0.0153257626225927 -0.00218394240149795 -0.022277895556618 -0.00197008097431259 0.00268327645908181 0.0144338407300474 0.00277443489460106 0.00762050300025784 0.0667879288368225 0.0537611135834194 -0.0377380020468677 -0.0161209257386249 0.00390215510823195 0.0355529325647403 0.0258623622545489 -0.0241176638886531 0.0138010008191201
475 0.00233989369622455 0.00976634478462607 -0.000541265781781611 -0.0110643437055501 -0.0011308071521185 -0.0089062489017411 -0.00133999342376713 0.00661844878374072 0.00448836910154998 0.00279489940911977 -0.000569334918902078 -0.0123326498248602 -0.0466698563468846 0.0261481951375174 0.00778207461179656 -0.00602732608580185 -0.0231171891110896 -0.0213172730069391 0.0228535187341577 -0.0142651225669932
476 0.0185894489651873 -0.00124291131751964 0.00244881779639486 0.0628627906495668 0.00785013737190438 -0.00782555999848912 5.04263456087978e-05 0.00070437075519611 0.00238565294387961 -0.000604680276663493 0.000181834820285379 8.56405120676062e-05 0.000255752840324594 -2.85663311180157e-05 -0.000237311201970953 -4.57566159207904e-05 -5.84744846087695e-05 -6.97897464884863e-05 -2.19055142522406e-06 -1.2907440476162e-07
477 0.00115718649540294 0.0102713944588276 0.000140388337874587 0.0195835859233756 0.0146936475715574 0.0444261762943898 0.0198279089184133 -0.0179458642484208 0.023089070713377 -0.0142845365658479 0.0871743798535595 -0.0276928822764675 -0.0120117454498742 0.000867544080163818 -0.0179232585266805 0.0519291791452875 0.0244510937867206 0.0362001781374042 -0.0182118872218922 -0.0133713928691532
478 0.00221083919653544 0.00993278378708163 -0.000457882072121832 -0.00703830675399619 0.000117353658424157 0.00192473940725493 1.67533552326241e-06 0.00767462074596166 -0.00795174826474191 0.00680802159986618 0.00325564488990331 -0.0117912998691921 -0.0668852010593726 0.0395710126901215 0.0137172907878457 -0.00903079585019898 -0.0375098707805804 -0.0291383037123669 0.0266147245195995 -0.00376789143732714
479 -0.00240672280856811 -0.0557368200311688 -0.0248714315523767 -0.00639520941386859 -0.00988557581767459 0.0146389485390438 -0.00625311534077485 -0.0117513619851733 -0.0104861319232261 0.00383824395936808 0.00263695678089813 -0.000822221423833925 -0.0356271922779612 -0.0282940206835775 -0.00794851401154468 -0.038482778225661 0.0442812867892057 -0.00603296989311848 -0.0271835595290461 0.0052847520684412
480 0.0222488645509233 0.0084311784222442 -0.0135714210990022 -0.127589876061895 0.112091148542992 -0.0488468464698614 0.0407662853288836 0.0152828971378545 0.00804784702578993 -0.00178128649835089 0.000549543319659075 0.000335614940767008 0.00106601227556567 -0.000712280180105052 0.00169408164646782 0.000365482697283228 2.38203723387197e-05 0.000124773658573499 -8.38338140421446e-06 -1.83895818961499e-06
481 0.0181396403908496 -0.00169239260811713 0.00280601062664654 0.0735029019540999 0.0183247550885435 -0.0345681301189479 0.00405509435950754 0.000543822112913481 0.000154352813212816 -8.94994399111377e-05 4.67553661437215e-05 8.93492012071982e-06 -5.2328425934059e-05 2.72883322245537e-05 -7.04376165671697e-05 -7.83365712970237e-05 -4.61451083961508e-05 -4.64314631905931e-05 -3.89822885961399e-06 3.07446994682326e-07
482 0.00147779673112308 0.0102312254474348 -3.32425130361252e-05 0.0121038682405893 0.00946427702088941 0.0371930498601023 0.0125660688466699 -0.00654373062333333 -0.00589966502536248 0.00195987047038009 0.0746722815248373 -0.0340686570231959 -0.0108919953799028 0.0072980899150972 -0.00635598029255658 0.0313418406743285 0.00879401745618552 0.0293724924374849 -0.0258457784574364 0.0172079252293749
483 0.002325243090529 0.00979172404224873 -0.000531289095049574 -0.0105722456595692 -0.000992849155592749 -0.00750564373029607 -0.00119816498769498 0.00685172818149341 0.002558036213998 0.00347143263025039 -0.000155245743373518 -0.0123222821419134 -0.0495116070283469 0.0280330320092401 0.00866275918446341 -0.00659957078717775 -0.0255110760356572 -0.0230423484054449 0.0242207850291425 -0.013891751872473
484 -0.00527475736960962 -0.0527811488688887 -0.0222630761679797 0.054179195209057 0.0669251325021703 -0.0703662229817943 0.0254925435574175 0.158252716075679 -0.0726005547760374 0.0420612330323511 -0.0403457997956719 -0.0158087373673637 0.0657336827747191 0.144567959159311 0.0577157449763723 0.183843965363193 0.0783809044189038 -0.01894821854294 -0.053221663104984 -0.0218805803420566
485 0.0021125344452729 0.0100163066362922 -0.000392804381686886 -0.00398253666872295 0.00115561697814899 0.00921523535729707 0.00183759598429517 0.00715270530736117 -0.0285002632416474 0.0187638074006562 0.0508010528062307 -0.0427536959904436 0.0233328497789584 -0.010052337208876 -4.1046560200619e-05 -0.00425278851843308 -0.0106727009919755 -0.0114358400979833 0.00989297635660626 -0.0056868330220768
486 0.0221765186024793 0.00918552533367092 0.000602675432178618 -0.110241963947777 -0.0735585300545575 -0.115819243174012 -0.211629871940798 0.0278517343308552 -0.00251343675707157 0.00128079575514191 -0.00087399130267347 -0.000506722482855744 -0.00358908472204227 -0.00536129848100576 -0.00116394754015802 -6.66633042182146e-05 0.000152722850008655 -9.9626204373239e-05 -1.39775338571513e-06 8.19944563357211e-07
487 0.00210131145587412 0.0100219702791134 -0.000387822617073802 -0.00375482237441064 0.00126659834421394 0.0097442758180687 0.00179870166000629 0.00705576873574817 -0.0254429253992857 0.0162858107843654 0.0186292660985388 0.0678400539263137 -0.0153302278102552 0.00790336032821317 0.00115263058118881 0.00462420110721239 -0.0154204727973194 -0.00742718427742196 0.00473130059554849 0.00191678792575409
488 -0.000218689495128479 0.0102733151812559 0.00269080632760289 0.053116735075385 -0.122327463290189 0.0270394782989583 -0.0922518505296605 0.0397369730470152 -0.0239730655119139 0.0218040890453242 -0.00558623153986824 0.000581143743704877 0.033223667036557 0.165715819909982 -0.04946242022059 -0.108408663043964 0.0976128913349965 0.156836605027907 0.0378119160545672 0.0879851696264864
489 0.00185744517150937 0.0101377756658338 -0.000246396934220305 0.00268628074964769 0.00413314461013663 0.0229387941094896 0.00534771820787116 0.00361058745119672 -0.0242230055814891 0.0131072400183487 0.027443950883447 0.0694696025040434 -0.0351292699720278 0.0201575964712297 0.00211015642210542 0.0155589503541786 -0.0134310027616378 0.00736409058479046 -0.0130140810899876 0.0233517675025713
490 0.00174015481266199 0.0101748705540641 -0.000178525719801732 0.00571942269847158 0.00568487349899311 0.0281625347874645 0.00752545607718807 0.000964098196846386 -0.0227988851936984 0.0122443026884915 0.0644733088621551 -0.0385650609066399 -0.00355115482651904 0.0058717213184553 -0.000425078967845514 0.0147959837433234 -0.00415231692384754 0.0127507553545256 -0.0163843416768096 0.0204755905851737
491 -0.00267635026364184 0.0101759804897443 0.00367559426102667 0.0977655133287201 -0.0367567069966625 -0.0827726607358913 0.0404761958509316 -0.0485812425560098 -0.0703518845782587 0.0214788414651379 -0.0162489089809591 -0.0132354261498724 -0.074599103972937 -0.122607825179824 0.0283343245589233 0.052870291187122 -0.00868982770779614 0.0177240936482637 -0.0367023373566108 0.0623792028989046
492 0.00244132187152517 0.00916264864226511 -0.000643288751532604 -0.0166489871985039 -0.00237974319818978 -0.0270931249975846 -0.00246231523945141 0.000989358603289546 0.0379872484182382 -0.0101508388600749 -0.00395362324426906 -0.0107417503058541 -0.00264997878602908 -0.002630680453625 -0.00667269704360258 0.00677240824601001 0.0244397293763418 0.0241327412830416 -0.0270702921362753 0.0199750557241752
493 0.00161613625469884 0.010205012322918 -0.000109428178190699 0.00877189856689573 0.00741315823386232 0.0328122178971624 0.00980464818662068 -0.00233431736553345 -0.015794767525684 0.00781773884148962 0.0692648930805708 -0.0365505812753754 -0.00792116751996601 0.00739193241649861 -0.00275855111738724 0.0224739581038556 0.00167750386125107 0.0214357278464425 -0.0224477018725317 0.021630190764933
494 -0.00277995056698092 -0.0554447875466865 -0.0245669947165206 0.00222316551771803 -0.00245139673196876 0.0159500793582639 -0.00932657881202205 0.0164673639734204 0.0071936498559457 -0.00271198688632316 0.00617570418059962 0.00109711228671851 -0.0326460730981665 -0.03723001753347 -0.0198436823397955 -0.0454069824504924 0.0366043695268123 0.0119688080342159 -0.00209726196192243 0.00668429957957143
495 0.00156038232334571 0.0102160439624797 -8.02989990755992e-05 0.0100471002136298 0.00820103788172341 0.0345813970657679 0.0106796652141829 -0.00391707820139115 -0.00896564928946921 0.00316015766536045 0.0390615476493985 0.072373767879809 -0.0466104633357392 0.0248544299418049 -0.00263984947711271 0.0325627835105877 -0.000586465248092926 0.0281348291287302 -0.028823569311146 0.0303466971528278
496 0.021746610372928 0.00637101402469177 -0.0119788332143639 -0.0912712823061792 0.138719903459931 0.0698769673883381 0.00299977969340813 -0.00300736793389674 -0.00725989001604996 0.00168677024297264 -0.000434771127217953 -0.000253504370879343 -0.00106068312022798 0.000284905585145351 -0.000632292531039424 -0.000254197512998484 -5.84559386331207e-05 -0.000148928994397744 1.16855869350813e-05 3.72119651340097e-06
497 0.00244225699834953 0.00936138604624023 -0.000628549607521951 -0.0156713281596262 -0.00220882524956485 -0.0234268095921338 -0.00234236655135605 0.00255713295206691 0.0298855468287113 -0.00686666194635921 -0.00357298566074098 -0.0113728676244813 -0.012870665066554 0.00396012457502069 -0.00325053067854145 0.0032799770336406 0.0119678569640253 0.0109103918322818 -0.0110683034835647 0.00577765191224043
498 0.00147028228917696 0.0102324653087973 -2.91282160073795e-05 0.012282875529625 0.00957932933560867 0.037408053230492 0.01272258774821 -0.00678648567642331 -0.00530825901998889 0.00161787491319401 0.0749668877749753 -0.0339279890486538 -0.0110032933222433 0.0072429247859771 -0.00657843587997404 0.0318280947512781 0.00918576192221743 0.0297325338398579 -0.0259182737335934 0.0168045219947585
499 0.00227296381231351 0.00987253754761717 -0.000493173450754739 -0.00871482709222785 -0.000490812307976636 -0.00247398393429269 -0.00023474103946761 0.0071961042518178 -0.0164276499328773 0.0141956185948951 0.0130351316696871 0.0672562143422386 0.00784440522643156 -0.00738367721905087 -0.00341620804046294 0.000383195332231644 -0.00555733467058286 -0.0077894098060404 0.00981276374471613 -0.0111181356682476
500 0.00192646235993729 0.0101125594175614 -0.000284134191047392 0.000988837706645472 0.00329232156145374 0.0197322077180315 0.00445912337418366 0.00487385053099035 -0.0290676344694642 0.0170138345080616 0.0574643170707604 -0.0410865783378803 0.00683982323439687 0.000305146912990521 0.00118735554206996 0.00423463401908328 -0.0104167670062494 -0.000997091748849358 -0.00347885463371038 0.0104866165044832
501 0.00193460233265634 0.010108227642494 -0.000290492009408253 0.000698255829102303 0.00317892344149305 0.0191733741433081 0.00414232042591707 0.00502179863374206 -0.0259637045162935 0.0147096888214109 0.0245631948542212 0.0688647909151334 -0.0301085665583789 0.0172302860352533 0.00236457970633388 0.0116746434818713 -0.0153384488330109 0.00185842175421973 -0.00725294187890597 0.0175272178847478
502 0.0197284385935032 0.000460284263580166 0.00113859433388216 0.0254195568554046 -0.0256847947349312 0.0592157816643571 -0.00678191668445821 -0.000460923560624289 0.00488370714977001 -0.00113624334502157 0.000291413970894186 0.00014964065625204 0.000523313555141608 -0.000345302242401927 -0.000242845156248283 9.61518567722741e-05 3.42660529409266e-05 6.90030065265967e-06 6.20516642056701e-06 -6.54721518819623e-07
503 0.00236558159509781 0.00971456201335738 -0.000559326001870857 -0.0119655103220833 -0.00137257228576798 -0.0115330913074663 -0.00158327390845017 0.00610656431452567 0.00835566841838062 0.0014050884617035 -0.00128534134307244 -0.0123053834712978 -0.0411564263529502 0.0224975255709628 0.00604405913197269 -0.00480583281859711 -0.0181866020855774 -0.0174749637193533 0.0194912678016539 -0.0139996429627337
504 -0.00254982131002438 0.0101820920503067 0.00362740096908259 0.0956642454146926 -0.041536060543919 -0.0747461813464189 0.0326404243532415 -0.045949521717793 -0.049592811143949 0.0130109682515282 -0.0108124106555676 -0.00952503180682602 -0.05852867091199 -0.109508934077249 0.0266480056961161 0.0458308615251588 -0.0239285199045652 -0.0203774990357081 -0.0612639528059427 0.0715036011797329
505 0.0223224388845394 0.00875248288144598 -0.0138207115792083 -0.133141649587443 0.107808117161576 -0.0715079007637487 0.0473331156099512 0.0194936944108309 0.0126028355098293 -0.00280413141425813 0.000820158537331292 0.000481961834592644 0.00167498700255457 -0.000802218296182294 0.00172848083360764 0.000387492445799723 0.000153943480424194 0.000288997063702258 -2.35243210090358e-05 -2.41702597135462e-06
506 0.00208116255805477 0.0100345406250437 -0.000375870067786544 -0.00320243328020455 0.00148679335336705 0.0109904135703189 0.00206277011013436 0.00689436244063143 -0.0258665269749974 0.0162538693271188 0.0193223520773826 0.0679412780243719 -0.0174495907959628 0.00927648843357827 0.00144374150048377 0.00535443498369952 -0.0157929050412806 -0.006613602939563 0.00345384102463363 0.00387906583569172
507 0.0019793769052814 0.0100896348312743 -0.00031463714939978 -0.000394561550955774 0.00265865329901065 0.0169796586333504 0.00366816831388572 0.00571015221726055 -0.0297070244037487 0.0178644063515162 0.0555305340727201 -0.0416625479864052 0.0108118520070908 -0.00209676792092085 0.00116189370407061 0.00155773574009298 -0.0112884933972942 -0.00455687993749283 0.000554761104237862 0.00620923247264864
508 0.00117124496743518 0.0102700932052461 0.000132850811107605 0.0192618728831963 0.0144509226158263 0.0441885098130467 0.0194847795372113 -0.0174071380251078 0.0216863199929653 -0.0135145121387244 0.0866330343055648 -0.0279844747304083 -0.0120947913012055 0.00131199680343703 -0.0173371513502797 0.0510469857689837 0.0238433627240075 0.0363096091237747 -0.0190070336759701 -0.0115577475007229
509 0.00242368773928191 0.00954931488938833 -0.000600895100362831 -0.0141097256531632 -0.00193351047066332 -0.0182161225401908 -0.00174124627283099 0.00406543787790361 0.00653225283018846 0.00590195152368215 0.00842905894078521 0.0669957084125498 0.0435271934028027 -0.0310253874760383 -0.013046883275134 0.00213985366640816 0.0243662533772501 0.0149884243272133 -0.0116149305096016 0.00206873330892906
510 0.0171805855348135 -0.00236635136393977 0.00336309078118318 0.0904959172562842 0.0361484858704794 -0.0832676414348986 0.0118044693602939 -9.65406571058181e-05 -0.0044965199603813 0.00101470884557056 -0.000259665343106918 -0.000159403083394807 -0.000699080095809166 7.10494223328251e-05 0.000308004302646023 -0.000110092668658618 2.84508927791399e-05 4.93763666711486e-05 -1.7189946909385e-06 5.76071166685788e-07
511 0.00234330849736238 0.00976004581881312 -0.000543621102717286 -0.0111810709695133 -0.00116291967051816 -0.00924190142163121 -0.00137271054878053 0.00655843044538295 0.00496464160605941 0.0026260735682091 -0.000665202354161996 -0.0123325609575692 -0.0459787680841414 0.0256901194849434 0.00756624178479351 -0.00588204740357941 -0.0225193919905153 -0.0208707988680413 0.0224823261281978 -0.0143021331714888
512 0.00152667516514273 0.0102231127258868 -5.85694433327338e-05 0.0110146204349903 0.00873779708910137 0.0358753897315687 0.0119462424231182 -0.00472621206715058 -0.0191197205050056 -0.0628344775308617 -0.021782703712475 -0.00216141674591011 -0.0141037985400964 0.00941990235985805 -0.00142133446327863 0.0192836781326196 0.00695536225959525 0.0235662627446007 -0.0236432848463316 0.0197678045801275
513 0.00225870919475825 0.0098891015302078 -0.000484086575096894 -0.00827904901696062 -0.000352471764920842 -0.00132284856040349 -8.05182883684454e-05 0.00728564974155822 -0.0176266194104433 0.0145650104359714 0.0134779552068343 0.0672856665966931 0.00548486305097792 -0.00581631982769158 -0.00286575382102369 0.000566780230130614 -0.00697142619421867 -0.00837977992309393 0.0100099840277963 -0.0105451645432512
514 0.00182942986863039 0.0101473251185681 -0.000230501490596303 0.00339905894579259 0.00449027879206892 0.0242235883363664 0.00580399160616826 0.00303518182968961 -0.0233295472275425 0.0124100304966459 0.0285073213683522 0.0697069963228496 -0.0367132244014819 0.021029108681936 0.00190638597800707 0.0170417793177454 -0.0125330058497539 0.00943385000457081 -0.0150121317421908 0.0251269048592858
515 -0.00288524291807329 -0.0553505588632944 -0.0244759491897334 0.00461785368261743 -0.00018050506938866 0.0155134749580142 -0.00975319474217024 0.0237741766178981 0.0123443504036029 -0.0046522865121162 0.00697205546191257 0.00165445377186971 -0.0298694585834843 -0.0380075842253265 -0.0224294600674595 -0.045320411450367 0.0309003579350214 0.0154389464192783 0.00610685531717413 0.00514855983819995
516 -0.00310634779232895 0.010236117197912 0.00196912469487486 0.0935193823614253 0.197207717394934 -0.105858384607819 -0.0763767512432187 -0.164605657134115 -0.0972972444573793 0.0199978002752365 -0.00379819925723608 -0.00519200673653622 -0.0168555516464651 0.0587074668167232 -0.204114970302487 -0.157153157526158 -0.0678998281864074 0.0743208954085921 -0.00577304402850084 -0.0286917444984406
517 -0.00237271329906273 -0.0557592513838101 -0.024897316140937 -0.00718985822452275 -0.0105125647390823 0.0142888720445656 -0.00584935738108455 -0.0145292081307061 -0.0119222164743216 0.00435018003165226 0.0022837525752323 -0.000973907730638402 -0.0352526392939257 -0.0269987552418325 -0.00667726460669111 -0.0372489691725033 0.043848142557415 -0.00788765043311819 -0.0287728601971092 0.00444720666628749
518 -0.00280479682458574 -0.0554229348073156 -0.02454567370405 0.00278977048868805 -0.00192212497180348 0.0158780498680283 -0.00944441092312582 0.0182146665297797 0.00841644055345077 -0.00317251255785773 0.00637425856805517 0.00123000302249877 -0.0320554771544016 -0.0374824317029759 -0.0204870510003207 -0.0454635420264586 0.035378420040829 0.0128708156891627 -0.000163378756482223 0.00634320962495898
519 0.00241639888387889 0.00955885493906852 -0.000599175875464842 -0.0140235890575199 -0.0018700408472609 -0.0178765353097376 -0.00205595019280629 0.00447229191723135 0.0190066684901846 -0.0025951049198499 -0.00269834352833862 -0.0119836115059256 -0.0268095801984219 0.0130489978521997 0.00138677500093712 -0.00103923393140517 -0.00380394936690709 -0.00473763021196561 0.00664314332032736 -0.00768467758103502
520 -0.00123878732647747 0.0102416662095063 0.00311216019070439 0.0726878392383598 -0.0889381408468052 -0.00547110759656786 -0.0425496751694833 -0.00546999022151302 0.0408621082544368 -0.01718037594471 0.0131761318793067 0.00892294014040978 0.0363179603581373 0.0414532079995018 0.00525984997123476 -0.0213710786111042 -0.00913342951229805 -0.034899715095598 0.0154930754292012 -0.0496886296177109
